Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2551","Nuts and products","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2551","Nuts and products","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2551","Nuts and products","2014","2014","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2551","Nuts and products","2015","2015","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2551","Nuts and products","2016","2016","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2551","Nuts and products","2017","2017","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2551","Nuts and products","2018","2018","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2551","Nuts and products","2014","2014","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2551","Nuts and products","2015","2015","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2551","Nuts and products","2016","2016","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2551","Nuts and products","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2551","Nuts and products","2018","2018","1000 tonnes","23","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2551","Nuts and products","2014","2014","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2551","Nuts and products","2015","2015","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2551","Nuts and products","2016","2016","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2551","Nuts and products","2017","2017","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2551","Nuts and products","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2555","Soyabeans","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2555","Soyabeans","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2555","Soyabeans","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2555","Soyabeans","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2555","Soyabeans","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2555","Soyabeans","2014","2014","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2555","Soyabeans","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2555","Soyabeans","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2555","Soyabeans","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2555","Soyabeans","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2555","Soyabeans","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2555","Soyabeans","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2555","Soyabeans","2016","2016","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2555","Soyabeans","2017","2017","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2555","Soyabeans","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2555","Soyabeans","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2555","Soyabeans","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2555","Soyabeans","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2555","Soyabeans","2014","2014","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2555","Soyabeans","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2555","Soyabeans","2016","2016","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2555","Soyabeans","2017","2017","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2555","Soyabeans","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2556","Groundnuts (Shelled Eq)","2014","2014","1000 tonnes","669","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2556","Groundnuts (Shelled Eq)","2015","2015","1000 tonnes","1050","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2556","Groundnuts (Shelled Eq)","2016","2016","1000 tonnes","719","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","915","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2556","Groundnuts (Shelled Eq)","2018","2018","1000 tonnes","846","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2556","Groundnuts (Shelled Eq)","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2556","Groundnuts (Shelled Eq)","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2556","Groundnuts (Shelled Eq)","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2556","Groundnuts (Shelled Eq)","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2556","Groundnuts (Shelled Eq)","2014","2014","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2556","Groundnuts (Shelled Eq)","2015","2015","1000 tonnes","207","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2556","Groundnuts (Shelled Eq)","2016","2016","1000 tonnes","-133","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","31","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2556","Groundnuts (Shelled Eq)","2018","2018","1000 tonnes","-25","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2556","Groundnuts (Shelled Eq)","2014","2014","1000 tonnes","17","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2556","Groundnuts (Shelled Eq)","2015","2015","1000 tonnes","138","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2556","Groundnuts (Shelled Eq)","2016","2016","1000 tonnes","175","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","130","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2556","Groundnuts (Shelled Eq)","2018","2018","1000 tonnes","147","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2556","Groundnuts (Shelled Eq)","2014","2014","1000 tonnes","58","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2556","Groundnuts (Shelled Eq)","2015","2015","1000 tonnes","68","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2556","Groundnuts (Shelled Eq)","2016","2016","1000 tonnes","70","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2556","Groundnuts (Shelled Eq)","2017","2017","1000 tonnes","71","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2556","Groundnuts (Shelled Eq)","2018","2018","1000 tonnes","76","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2557","Sunflower seed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2557","Sunflower seed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2557","Sunflower seed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2557","Sunflower seed","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2557","Sunflower seed","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2557","Sunflower seed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2557","Sunflower seed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2557","Sunflower seed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2557","Sunflower seed","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2557","Sunflower seed","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2557","Sunflower seed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2557","Sunflower seed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2557","Sunflower seed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2557","Sunflower seed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2557","Sunflower seed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2557","Sunflower seed","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2557","Sunflower seed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2558","Rape and Mustardseed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2558","Rape and Mustardseed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2558","Rape and Mustardseed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2558","Rape and Mustardseed","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2558","Rape and Mustardseed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2558","Rape and Mustardseed","2014","2014","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2558","Rape and Mustardseed","2015","2015","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2558","Rape and Mustardseed","2016","2016","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2558","Rape and Mustardseed","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2558","Rape and Mustardseed","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2558","Rape and Mustardseed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2558","Rape and Mustardseed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2558","Rape and Mustardseed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2558","Rape and Mustardseed","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2558","Rape and Mustardseed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2558","Rape and Mustardseed","2014","2014","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2558","Rape and Mustardseed","2015","2015","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2558","Rape and Mustardseed","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2558","Rape and Mustardseed","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2558","Rape and Mustardseed","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2558","Rape and Mustardseed","2014","2014","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2558","Rape and Mustardseed","2015","2015","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2558","Rape and Mustardseed","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2558","Rape and Mustardseed","2017","2017","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2558","Rape and Mustardseed","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2559","Cottonseed","2014","2014","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2559","Cottonseed","2015","2015","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2559","Cottonseed","2016","2016","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2559","Cottonseed","2017","2017","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2559","Cottonseed","2018","2018","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2559","Cottonseed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2559","Cottonseed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2559","Cottonseed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2559","Cottonseed","2014","2014","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2559","Cottonseed","2015","2015","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2559","Cottonseed","2016","2016","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2559","Cottonseed","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2559","Cottonseed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2559","Cottonseed","2014","2014","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2559","Cottonseed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2559","Cottonseed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2560","Coconuts - Incl Copra","2014","2014","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2560","Coconuts - Incl Copra","2015","2015","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2560","Coconuts - Incl Copra","2016","2016","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2560","Coconuts - Incl Copra","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2560","Coconuts - Incl Copra","2014","2014","1000 tonnes","24","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2560","Coconuts - Incl Copra","2015","2015","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2560","Coconuts - Incl Copra","2016","2016","1000 tonnes","24","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","18","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2560","Coconuts - Incl Copra","2018","2018","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2560","Coconuts - Incl Copra","2014","2014","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2560","Coconuts - Incl Copra","2015","2015","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2560","Coconuts - Incl Copra","2016","2016","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","-4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2560","Coconuts - Incl Copra","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2560","Coconuts - Incl Copra","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2560","Coconuts - Incl Copra","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2560","Coconuts - Incl Copra","2014","2014","1000 tonnes","23","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2560","Coconuts - Incl Copra","2015","2015","1000 tonnes","24","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2560","Coconuts - Incl Copra","2016","2016","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2560","Coconuts - Incl Copra","2017","2017","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2560","Coconuts - Incl Copra","2018","2018","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2561","Sesame seed","2014","2014","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2561","Sesame seed","2015","2015","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2561","Sesame seed","2016","2016","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2561","Sesame seed","2017","2017","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2561","Sesame seed","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2561","Sesame seed","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2561","Sesame seed","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2561","Sesame seed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2561","Sesame seed","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2561","Sesame seed","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2561","Sesame seed","2014","2014","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2561","Sesame seed","2015","2015","1000 tonnes","-4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2561","Sesame seed","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2561","Sesame seed","2017","2017","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2561","Sesame seed","2018","2018","1000 tonnes","-2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2561","Sesame seed","2014","2014","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2561","Sesame seed","2015","2015","1000 tonnes","13","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2561","Sesame seed","2016","2016","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2561","Sesame seed","2017","2017","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2561","Sesame seed","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2561","Sesame seed","2014","2014","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2561","Sesame seed","2015","2015","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2561","Sesame seed","2016","2016","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2561","Sesame seed","2017","2017","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5142","Food","2561","Sesame seed","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2562","Palm kernels","2014","2014","1000 tonnes","120","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2562","Palm kernels","2015","2015","1000 tonnes","127","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2562","Palm kernels","2016","2016","1000 tonnes","132","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2562","Palm kernels","2017","2017","1000 tonnes","136","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2562","Palm kernels","2018","2018","1000 tonnes","140","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2562","Palm kernels","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2562","Palm kernels","2014","2014","1000 tonnes","-6","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2562","Palm kernels","2015","2015","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2562","Palm kernels","2016","2016","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2562","Palm kernels","2017","2017","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5072","Stock Variation","2562","Palm kernels","2018","2018","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5911","Export Quantity","2562","Palm kernels","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2563","Olives (including preserved)","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2563","Olives (including preserved)","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2563","Olives (including preserved)","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5511","Production","2563","Olives (including preserved)","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2563","Olives (including preserved)","2014","2014","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2563","Olives (including preserved)","2015","2015","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","195","Senegal","5611","Import Quantity","2563","Olives (including preserved)","2016","2016","1000 tonnes","1","Im","FAO data based on imputation methodology"
