Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SC","Crops","195","Senegal","5610","Import Quantity","01655","Cinnamon (cannella)","2016","2016","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01655","Cinnamon (cannella)","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01655","Cinnamon (cannella)","2018","2018","tonnes","12","","Official data"
"SC","Crops","195","Senegal","5071","Stock Variation","01655","Cinnamon (cannella)","2014","2014","tonnes","18","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01655","Cinnamon (cannella)","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01655","Cinnamon (cannella)","2016","2016","tonnes","-3","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01655","Cinnamon (cannella)","2017","2017","tonnes","-2","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01655","Cinnamon (cannella)","2018","2018","tonnes","9","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01655","Cinnamon (cannella)","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01655","Cinnamon (cannella)","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01655","Cinnamon (cannella)","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01655","Cinnamon (cannella)","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01655","Cinnamon (cannella)","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01655","Cinnamon (cannella)","2014","2014","tonnes","3","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01655","Cinnamon (cannella)","2015","2015","tonnes","9","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01655","Cinnamon (cannella)","2016","2016","tonnes","3","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01655","Cinnamon (cannella)","2017","2017","tonnes","3","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01655","Cinnamon (cannella)","2018","2018","tonnes","3","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01656","Cloves","2014","2014","tonnes","21","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01656","Cloves","2015","2015","tonnes","28","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01656","Cloves","2016","2016","tonnes","39","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01656","Cloves","2017","2017","tonnes","47","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01656","Cloves","2018","2018","tonnes","73","","Official data"
"SC","Crops","195","Senegal","5071","Stock Variation","01656","Cloves","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01656","Cloves","2015","2015","tonnes","6","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01656","Cloves","2016","2016","tonnes","16","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01656","Cloves","2017","2017","tonnes","22","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01656","Cloves","2018","2018","tonnes","48","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5910","Export Quantity","01656","Cloves","2015","2015","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01656","Cloves","2017","2017","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5166","Residuals","01656","Cloves","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01656","Cloves","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01656","Cloves","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01656","Cloves","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01656","Cloves","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01656","Cloves","2014","2014","tonnes","21","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01656","Cloves","2015","2015","tonnes","22","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01656","Cloves","2016","2016","tonnes","23","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01656","Cloves","2017","2017","tonnes","24","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01656","Cloves","2018","2018","tonnes","26","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01640","Cocoa, beans","2015","2015","tonnes","3","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01640","Cocoa, beans","2016","2016","tonnes","29","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01640","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5071","Stock Variation","01640","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01640","Cocoa, beans","2015","2015","tonnes","3","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01640","Cocoa, beans","2016","2016","tonnes","29","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01640","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01640","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01640","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01640","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01640","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01640","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01640","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01640","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SC","Crops","195","Senegal","5510","Production","01460","Coconuts","2014","2014","tonnes","4044","","Official data"
"SC","Crops","195","Senegal","5510","Production","01460","Coconuts","2015","2015","tonnes","3990","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01460","Coconuts","2016","2016","tonnes","3993","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01460","Coconuts","2017","2017","tonnes","3915","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01460","Coconuts","2018","2018","tonnes","3860","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01460","Coconuts","2014","2014","tonnes","242","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01460","Coconuts","2015","2015","tonnes","262","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01460","Coconuts","2016","2016","tonnes","223","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01460","Coconuts","2017","2017","tonnes","238","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01460","Coconuts","2018","2018","tonnes","357","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01460","Coconuts","2014","2014","tonnes","468","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01460","Coconuts","2016","2016","tonnes","3","","Official data"
"SC","Crops","195","Senegal","5016","Loss","01460","Coconuts","2014","2014","tonnes","100","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01460","Coconuts","2015","2015","tonnes","99","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01460","Coconuts","2016","2016","tonnes","99","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01460","Coconuts","2017","2017","tonnes","97","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01460","Coconuts","2018","2018","tonnes","95","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01460","Coconuts","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01460","Coconuts","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01460","Coconuts","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01460","Coconuts","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01460","Coconuts","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01460","Coconuts","2014","2014","tonnes","3718","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01460","Coconuts","2015","2015","tonnes","4153","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01460","Coconuts","2016","2016","tonnes","4115","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01460","Coconuts","2017","2017","tonnes","4057","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01460","Coconuts","2018","2018","tonnes","4121","F","FAO estimate"
"SC","Crops","195","Senegal","5610","Import Quantity","01610","Coffee, green","2014","2014","tonnes","439","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01610","Coffee, green","2015","2015","tonnes","1526","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01610","Coffee, green","2016","2016","tonnes","5751","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01610","Coffee, green","2017","2017","tonnes","6140","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01610","Coffee, green","2018","2018","tonnes","4873","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01610","Coffee, green","2014","2014","tonnes","10","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01610","Coffee, green","2015","2015","tonnes","11","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01610","Coffee, green","2016","2016","tonnes","26","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01610","Coffee, green","2017","2017","tonnes","10","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01610","Coffee, green","2018","2018","tonnes","23","","Official data"
"SC","Crops","195","Senegal","5166","Residuals","01610","Coffee, green","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01610","Coffee, green","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01610","Coffee, green","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01610","Coffee, green","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01610","Coffee, green","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01610","Coffee, green","2014","2014","tonnes","430","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01610","Coffee, green","2015","2015","tonnes","1515","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01610","Coffee, green","2016","2016","tonnes","5724","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01610","Coffee, green","2017","2017","tonnes","6130","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01610","Coffee, green","2018","2018","tonnes","4850","F","FAO estimate"
"SC","Crops","195","Senegal","5510","Production","01706","Cow peas, dry","2014","2014","tonnes","64088","","Official data"
"SC","Crops","195","Senegal","5510","Production","01706","Cow peas, dry","2015","2015","tonnes","65890","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01706","Cow peas, dry","2016","2016","tonnes","61625","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01706","Cow peas, dry","2017","2017","tonnes","59924","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01706","Cow peas, dry","2018","2018","tonnes","60422","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01706","Cow peas, dry","2017","2017","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5071","Stock Variation","01706","Cow peas, dry","2014","2014","tonnes","6445","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01706","Cow peas, dry","2015","2015","tonnes","5055","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01706","Cow peas, dry","2016","2016","tonnes","-988","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01706","Cow peas, dry","2017","2017","tonnes","-5170","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5071","Stock Variation","01706","Cow peas, dry","2018","2018","tonnes","-5342","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5910","Export Quantity","01706","Cow peas, dry","2015","2015","tonnes","426","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01706","Cow peas, dry","2018","2018","tonnes","40","","Official data"
"SC","Crops","195","Senegal","5525","Seed","01706","Cow peas, dry","2014","2014","tonnes","3712","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5525","Seed","01706","Cow peas, dry","2015","2015","tonnes","4110","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5525","Seed","01706","Cow peas, dry","2016","2016","tonnes","3893","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5525","Seed","01706","Cow peas, dry","2017","2017","tonnes","3823","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5525","Seed","01706","Cow peas, dry","2018","2018","tonnes","3813","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01706","Cow peas, dry","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01706","Cow peas, dry","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01706","Cow peas, dry","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01706","Cow peas, dry","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01706","Cow peas, dry","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01706","Cow peas, dry","2014","2014","tonnes","53930","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01706","Cow peas, dry","2015","2015","tonnes","56299","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01706","Cow peas, dry","2016","2016","tonnes","58720","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01706","Cow peas, dry","2017","2017","tonnes","61272","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01706","Cow peas, dry","2018","2018","tonnes","61911","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01232","Cucumbers and gherkins","2014","2014","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5510","Production","01232","Cucumbers and gherkins","2015","2015","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5510","Production","01232","Cucumbers and gherkins","2016","2016","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5510","Production","01232","Cucumbers and gherkins","2017","2017","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5510","Production","01232","Cucumbers and gherkins","2018","2018","tonnes","172","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01232","Cucumbers and gherkins","2014","2014","tonnes","1","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01232","Cucumbers and gherkins","2015","2015","tonnes","53","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01232","Cucumbers and gherkins","2016","2016","tonnes","28","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01232","Cucumbers and gherkins","2017","2017","tonnes","31","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01232","Cucumbers and gherkins","2018","2018","tonnes","41","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01232","Cucumbers and gherkins","2016","2016","tonnes","1","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01232","Cucumbers and gherkins","2018","2018","tonnes","213","","Official data"
"SC","Crops","195","Senegal","5016","Loss","01232","Cucumbers and gherkins","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01232","Cucumbers and gherkins","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01232","Cucumbers and gherkins","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01232","Cucumbers and gherkins","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01232","Cucumbers and gherkins","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01232","Cucumbers and gherkins","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01232","Cucumbers and gherkins","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01232","Cucumbers and gherkins","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01232","Cucumbers and gherkins","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01232","Cucumbers and gherkins","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01232","Cucumbers and gherkins","2014","2014","tonnes","1","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01232","Cucumbers and gherkins","2015","2015","tonnes","53","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01232","Cucumbers and gherkins","2016","2016","tonnes","28","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01232","Cucumbers and gherkins","2017","2017","tonnes","31","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01232","Cucumbers and gherkins","2018","2018","tonnes","0","F","FAO estimate"
"SC","Crops","195","Senegal","5610","Import Quantity","01351.01","Currants","2017","2017","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01351.01","Currants","2018","2018","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5166","Residuals","01351.01","Currants","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01351.01","Currants","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01351.01","Currants","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01351.01","Currants","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01351.01","Currants","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01351.01","Currants","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01351.01","Currants","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01351.01","Currants","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01351.01","Currants","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01351.01","Currants","2018","2018","tonnes","0","F","FAO estimate"
"SC","Crops","195","Senegal","5610","Import Quantity","01314","Dates","2014","2014","tonnes","1702","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01314","Dates","2015","2015","tonnes","1721","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01314","Dates","2016","2016","tonnes","2057","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01314","Dates","2017","2017","tonnes","2678","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01314","Dates","2018","2018","tonnes","5310","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01314","Dates","2014","2014","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01314","Dates","2015","2015","tonnes","1","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01314","Dates","2016","2016","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01314","Dates","2017","2017","tonnes","5","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01314","Dates","2018","2018","tonnes","1","","Official data"
"SC","Crops","195","Senegal","5166","Residuals","01314","Dates","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01314","Dates","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01314","Dates","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01314","Dates","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01314","Dates","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01314","Dates","2014","2014","tonnes","1702","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01314","Dates","2015","2015","tonnes","1719","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01314","Dates","2016","2016","tonnes","2057","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01314","Dates","2017","2017","tonnes","2673","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01314","Dates","2018","2018","tonnes","5309","F","FAO estimate"
"SC","Crops","195","Senegal","5510","Production","01233","Eggplants (aubergines)","2014","2014","tonnes","4805","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01233","Eggplants (aubergines)","2015","2015","tonnes","3943","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01233","Eggplants (aubergines)","2016","2016","tonnes","3998","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01233","Eggplants (aubergines)","2017","2017","tonnes","3827","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01233","Eggplants (aubergines)","2018","2018","tonnes","3655","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5610","Import Quantity","01233","Eggplants (aubergines)","2016","2016","tonnes","0","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01233","Eggplants (aubergines)","2015","2015","tonnes","3","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01233","Eggplants (aubergines)","2016","2016","tonnes","57","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01233","Eggplants (aubergines)","2017","2017","tonnes","31","","Official data"
"SC","Crops","195","Senegal","5910","Export Quantity","01233","Eggplants (aubergines)","2018","2018","tonnes","69","","Official data"
"SC","Crops","195","Senegal","5016","Loss","01233","Eggplants (aubergines)","2014","2014","tonnes","402","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01233","Eggplants (aubergines)","2015","2015","tonnes","330","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01233","Eggplants (aubergines)","2016","2016","tonnes","335","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01233","Eggplants (aubergines)","2017","2017","tonnes","320","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5016","Loss","01233","Eggplants (aubergines)","2018","2018","tonnes","306","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01233","Eggplants (aubergines)","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01233","Eggplants (aubergines)","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01233","Eggplants (aubergines)","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01233","Eggplants (aubergines)","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5166","Residuals","01233","Eggplants (aubergines)","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01233","Eggplants (aubergines)","2014","2014","tonnes","4402","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01233","Eggplants (aubergines)","2015","2015","tonnes","3609","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01233","Eggplants (aubergines)","2016","2016","tonnes","3606","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01233","Eggplants (aubergines)","2017","2017","tonnes","3475","F","FAO estimate"
"SC","Crops","195","Senegal","5141","Food supply quantity (tonnes)","01233","Eggplants (aubergines)","2018","2018","tonnes","3280","F","FAO estimate"
"SC","Crops","195","Senegal","5510","Production","01315","Figs","2014","2014","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5510","Production","01315","Figs","2015","2015","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5510","Production","01315","Figs","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01315","Figs","2017","2017","tonnes","8","Im","FAO data based on imputation methodology"
"SC","Crops","195","Senegal","5510","Production","01315","Figs","2018","2018","tonnes","0","M","Data not available"
"SC","Crops","195","Senegal","5610","Import Quantity","01315","Figs","2014","2014","tonnes","3","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01315","Figs","2015","2015","tonnes","8","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01315","Figs","2016","2016","tonnes","1","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01315","Figs","2017","2017","tonnes","4","","Official data"
"SC","Crops","195","Senegal","5610","Import Quantity","01315","Figs","2018","2018","tonnes","7","","Official data"
